,CV,TL,AL,TWC,AWC,TSC,ASC,TALRATIO,TAWCRATIO,TASCRATIO,TP,AP,TAPD,TAPMEAN,TS,AS,TASD,TASMEAN,TASCCRATIO,TASCCD,TKWC,AKWC,TAKWCRATIO,AMIKWP,TMIKWS,AMIKWS,AFSP,TAFSPMEAN,TAFSPD,AFSS,TAFSSMEAN,TAFSSD,TMIKWAORATIO,TKWAORATIO,TKWAOWRATIO,TKWPMEAN,AKWPMEAN,TAKWPMEAN,TAKWPD,TKWPWMEAN,AKWPWMEAN,TAKWPWMEAN,TAKWPWD,TAMIKWFP,TAMIKWDIST,TAKWDIST,TASIMSPACY,TABSSIMSPACY,TAWSSIMSPACY,TAASSIMSPACY,TAFSSIMSPACY,TABSSIMPSPACY,TAWSSIMPSPACY,TAGSSIMRATIOSPACY,TVC,AVC,TAVCD,TNC,ANC,TANCD,TABSSIMBERT,TAWSSIMBERT,TAASSIMSBERT,TAFSSIMBERT,TABSSIMPBERT,TAWSSIMPBERT,TAGSSIMRATIOBERT,TAMIKWASSIMSPACY,TAMIKWBSSIMSPACY,TAMIKWWSSIMSPACY,TMIKWP,TAMKWSSIMSPACY,TAMKWSP,TAMKWSPD,TAMKWSS,TAMKWSSD,TAMKWFP,TAKWSIMSPACY,TAKWSP,TAKWSPD,TAKWSS,TAKWSSD,TAGSSIMDISTSPACY,TSCC,ASCC,TKWCRATIO,AKWCRATIO,TAKWCRATIORATIO,TMIKWAO,TKWAO,TKWAOW,TVCRATIO,AVCRATIO,TAVCRATIOD,TNCRATIO,ANCRATIO,TANCRATIOD,TAGSSIMCSPACY,TAGSSIMCBERT,TAKWSSIMVARSPACY
67,4.5,53,7898,8,1332,1,92,0.006710559635350721,0.006006006006006006,0.010869565217391304,0.7,0.05207660003040437,-0.6479233999695956,0.37603830001520216,0.5,0.38032946039467774,-0.11967053960532226,0.8803294603946777,0.7896533500921257,0.035182061854684976,5,20,0.25,0.0,0.0,0.0,-0.3,0.19999999999999998,-1.0,0.6,0.55,0.09999999999999998,0.006760909649661954,-2.0652595172586206,0.007475297049563881,0.13999999999999999,0.0,0.06999999999999999,-0.13999999999999999,0.11973117719609154,0.0,0.05986558859804577,-0.11973117719609154,0.14136447449293177,-0.1681762272168176,-0.284308557371288,0.8130262425819695,0.8378278145625601,0.448206188254783,0.6256496698369521,0.6590179933964262,0.14130434782608695,0.8913043478260869,0.0,0.0,0.10141364474492932,0.10141364474492932,0.2,0.1782421634910879,-0.02175783650891211,0.8409165,0.5709613,0.7540034522180972,0.76747525,0.0434782608695652,0.3804347826086957,0.0,0.709946179273627,0.8378278145625601,0.5493487775061789,0.0,0.6256496698369521,0.0482870036062971,-0.6517129963937028,0.25007041644949257,-0.4499295835505074,0.10869565217391304,0.7070716759045423,-0.29999999999999993,-0.9999999999999999,0.6,0.09999999999999998,-5.3076923076923075,0.1320754716981132,0.16725753355279818,0.625,0.015015015015015015,41.625,11.0,14.0,12.162308299640435,0.0,0.10141364474492932,0.10141364474492932,0.2,0.1782421634910879,-0.02175783650891211,0.0,0.0,7.973806710051056e-07
68,3.0,71,1854,14,336,1,17,0.038295577130528585,0.041666666666666664,0.058823529411764705,-0.5,0.08284168212739641,0.5828416821273964,-0.2085791589363018,1.0,0.47513605442176876,-0.5248639455782312,1.4751360544217689,0.9612027996198047,0.0068219456979199955,6,20,0.3,0.0,0.0,0.0,0.0,-0.25,0.5,0.1,0.55,-0.9,0.0103359173126615,-1.3835909823629866,0.03597797224057701,0.0,-0.005,-0.0025,-0.005,0.0,-0.0038516216373887975,-0.0019258108186943988,-0.0038516216373887975,0.056847545219638244,-0.5090673575129534,-0.4219559585492228,0.8393242360950544,0.8205452690784801,0.4560928571117528,0.6747136402839067,0.814745637207293,0.11764705882352941,0.35294117647058826,0.0,0.11764705882352941,0.09819121447028424,-0.01945584435324517,0.0,0.12919896640826872,0.12919896640826872,0.859673,0.68449867,0.7947020706008462,0.83254886,0.1176470588235294,0.3529411764705882,0.0,0.0,0.8,0.7,0.0,0.6747136402839067,0.046749214837450134,0.5467492148374501,0.40013305322128856,0.9001330532212886,0.11764705882352941,0.791456214914281,0.0,0.5,0.1,-0.9,-1.625,0.16901408450704225,0.17583603020496225,0.42857142857142855,0.05952380952380952,7.2,4.0,16.0,13.9234752571033,0.11764705882352941,0.09819121447028424,-0.01945584435324517,0.0,0.12919896640826872,0.12919896640826872,0.0,0.0,4.741006097022405e-07
69,2.0,59,2403,9,415,1,20,0.02455264253017062,0.021686746987951807,0.05,0.22499999999999998,0.069896331738437,-0.15510366826156297,0.1474481658692185,0.7,0.5114035087719299,-0.1885964912280701,1.2114035087719297,0.8290852632940872,0.027952347700967023,6,20,0.3,0.0,1.0,0.0,0.25,0.2375,0.025000000000000022,0.25,0.475,-0.44999999999999996,0.0,-1.6119002460753435,0.02277329740194092,0.075,-0.025681818181818184,0.02465909090909091,-0.10068181818181818,0.0723109747288198,-0.021461829284695512,0.025424572722062142,-0.09377280401351532,1.0,0.0,-0.24047619047619045,0.7658486198854594,0.7623352887870597,0.493217735974123,0.635435076866117,0.7324160898676797,1.0,0.7,0.0,0.0,0.12423625254582485,0.12423625254582485,0.0,0.15071283095723015,0.15071283095723015,0.8472095,0.7088116,0.7707397431135178,0.77950996,1.0,0.5,0.0,0.0,0.8,0.7,0.85,0.635435076866117,0.07164772727272728,-0.1533522727272727,0.36515277777777777,0.1401527777777778,0.05,0.7038923745022093,0.25,0.025000000000000022,0.25,-0.44999999999999996,-1.4210526315789473,0.13559322033898305,0.16354556803995007,0.6666666666666666,0.04819277108433735,13.833333333333332,0.0,12.0,11.181689024352991,0.0,0.12423625254582485,0.12423625254582485,0.0,0.15071283095723015,0.15071283095723015,0.0,0.0,5.775949551971832e-07
70,2.5,72,739,12,112,1,1,0.09742895805142084,0.10714285714285714,1.0,-0.15555555555555559,-0.028571428571428574,0.126984126984127,-0.09206349206349208,0.2888888888888889,0.2523809523809524,-0.036507936507936545,0.5412698412698413,0.6621863799283153,0.05668320553300257,8,20,0.4,0.0,0.0,0.0,-0.028571428571428574,-0.09206349206349208,0.126984126984127,0.2523809523809524,0.2706349206349207,-0.036507936507936545,0.0,-1.0347621062592118,0.07894363331610432,0.0,-0.005,-0.0025,-0.005,0.0,-0.00483303460499857,-0.002416517302499285,-0.00483303460499857,1.0,0.0,-0.2260981912144703,0.8147075799846019,0.8147075799846019,0.8147075799846019,0.8147075799846019,0.8147075799846019,1.0,1.0,0.0,0.0,0.06923076923076923,0.06923076923076923,0.0,0.25384615384615383,0.25384615384615383,0.751653,0.751653,0.7516530156135559,0.751653,1.0,1.0,0.0,0.0,0.8,0.7,0.0,0.8147075799846019,-0.028571428571428574,0.126984126984127,0.2523809523809524,0.40793650793650793,1.0,0.8147075799846019,-0.028571428571428574,0.126984126984127,0.2523809523809524,-0.036507936507936545,0.0,0.1111111111111111,0.16779431664411368,0.6666666666666666,0.17857142857142858,3.733333333333333,0.0,12.0,10.262672331093562,0.0,0.06923076923076923,0.06923076923076923,0.0,0.25384615384615383,0.25384615384615383,0.0,0.0,0.0
71,3.5,64,1351,11,236,1,11,0.047372316802368614,0.046610169491525424,0.09090909090909091,0.0,-0.08269230769230769,-0.08269230769230769,-0.041346153846153845,0.0,0.22799145299145296,0.22799145299145296,0.22799145299145296,0.7711187214611872,0.03710214655810512,5,20,0.25,0.0,0.0,0.0,-0.05,-0.025,-0.05,0.0,0.0,0.0,0.0038314176245210726,-1.416640507338281,0.027453612368498376,0.0,-0.005,-0.0025,-0.005,0.0,-0.004045049079804899,-0.0020225245399024495,-0.004045049079804899,0.0842911877394636,-0.8384615384615385,-0.40307692307692305,0.7821753495237088,0.8142443943081532,0.43111154159908993,0.6804264916119672,0.8142443943081532,0.09090909090909091,1.0,0.0,0.18181818181818182,0.10727969348659004,-0.07453848833159178,0.2727272727272727,0.15708812260536398,-0.11563915012190873,0.78050756,0.6216859,0.7189047282392328,0.78050756,0.0909090909090909,1.0,0.0,0.8142443943081532,0.8142443943081532,0.8142443943081532,0.0,0.6804264916119672,-0.06278409090909091,-0.06278409090909091,0.18762626262626264,0.18762626262626264,0.09090909090909091,0.7404652226135285,-0.049999999999999996,-0.049999999999999996,0.0,0.0,-0.8,0.125,0.16210214655810512,0.45454545454545453,0.0847457627118644,5.363636363636363,1.0,10.0,7.165392828178076,0.18181818181818182,0.10727969348659004,-0.07453848833159178,0.2727272727272727,0.15708812260536398,-0.11563915012190873,0.0,0.0,1.8976412250612593e-06
72,4.0,88,111,12,18,1,1,0.7927927927927928,0.6666666666666666,1.0,0.03333333333333334,0.0,-0.03333333333333334,0.01666666666666667,0.4611111111111111,0.0,-0.4611111111111111,0.4611111111111111,0.7453512396694215,0.050470925470925465,9,9,1.0,0.0,0.0,0.0,0.0,0.01666666666666667,-0.03333333333333334,0.0,0.23055555555555554,-0.4611111111111111,0.0,-3.2182728535714475,0.0,0.011111111111111113,0.0,0.005555555555555557,-0.011111111111111113,0.007807049082664279,0.0,0.0039035245413321395,-0.007807049082664279,1.0,0.0,0.0,0.5844375014029879,0.5844375014029879,0.5844375014029879,0.5844375014029879,0.5844375014029879,1.0,1.0,0.0,0.0625,0.09090909090909091,0.02840909090909091,0.1875,0.18181818181818182,-0.005681818181818177,0.8528125,0.8528125,0.8528125286102295,0.8528125,1.0,1.0,0.0,0.0,0.8,0.7,0.0,0.5844375014029879,0.0,-0.03333333333333334,0.0,-0.03333333333333334,0.0,0.0,0.0,-0.03333333333333334,0.0,-0.4611111111111111,0.0,0.14772727272727273,0.1981981981981982,0.75,0.5,1.5,0.0,0.0,0.0,0.0625,0.09090909090909091,0.02840909090909091,0.1875,0.18181818181818182,-0.005681818181818177,0.0,0.0,0.0
73,4.0,46,282,8,44,1,1,0.16312056737588654,0.18181818181818182,1.0,0.0,-0.125,-0.125,-0.0625,0.0,0.25,0.25,0.25,0.739880059970015,0.05349984582176995,5,20,0.25,0.0,0.0,0.0,-0.125,-0.0625,-0.125,0.25,0.125,0.25,0.01694915254237288,-1.1687920203141817,0.05022247367079918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13559322033898305,-0.7586206896551724,-0.49137931034482757,0.6474210016603573,0.6474210016603573,0.6474210016603573,0.6474210016603573,0.6474210016603573,1.0,1.0,0.0,0.1,0.03389830508474576,-0.06610169491525425,0.2,0.22033898305084745,0.020338983050847442,0.78003204,0.78003204,0.7800320386886597,0.78003204,1.0,1.0,0.0,0.6474210016603573,0.6474210016603573,0.6474210016603573,0.0,0.6474210016603573,-0.125,-0.125,0.25,0.25,1.0,0.6474210016603573,-0.125,-0.125,0.25,0.25,0.0,0.15217391304347827,0.20567375886524822,0.625,0.45454545454545453,1.375,1.0,4.0,2.9631259465771516,0.1,0.03389830508474576,-0.06610169491525425,0.2,0.22033898305084745,0.020338983050847442,0.0,0.0,0.0
74,4.0,80,377,10,50,1,1,0.21220159151193635,0.2,1.0,0.0,-0.25,-0.25,-0.125,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6732142857142858,0.04854111405835543,7,20,0.35,0.0,0.0,0.0,-0.25,-0.125,-0.25,0.8333333333333334,0.4166666666666667,0.8333333333333334,0.0,-1.1139433523068367,0.06669119383869108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1625,0.8671336211009413,0.8671336211009413,0.8671336211009413,0.8671336211009413,0.8671336211009413,1.0,1.0,0.0,0.07692307692307693,0.03076923076923077,-0.046153846153846156,0.15384615384615385,0.24615384615384617,0.09230769230769231,0.8661759,0.8661759,0.8661758899688721,0.8661759,1.0,1.0,0.0,0.0,0.8,0.7,0.0,0.8671336211009413,-0.25,-0.25,0.8333333333333334,0.8333333333333334,1.0,0.8671336211009413,-0.25,-0.25,0.8333333333333334,0.8333333333333334,0.0,0.1,0.14854111405835543,0.7,0.4,1.7499999999999998,0.0,5.0,4.334927599514921,0.07692307692307693,0.03076923076923077,-0.046153846153846156,0.15384615384615385,0.24615384615384617,0.09230769230769231,0.0,0.0,0.0
75,4.5,51,424,8,65,1,1,0.12028301886792453,0.12307692307692308,1.0,0.0,-0.1875,-0.1875,-0.09375,0.0,0.375,0.375,0.375,0.7959949937421777,0.04522752497225305,4,20,0.2,0.0,0.0,0.0,-0.1875,-0.09375,-0.1875,0.375,0.1875,0.375,0.0,-1.3010299956639813,0.042084153561000634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3494949494949495,0.831043364178769,0.831043364178769,0.831043364178769,0.831043364178769,0.831043364178769,1.0,1.0,0.0,0.09090909090909091,0.03,-0.06090909090909091,0.18181818181818182,0.23,0.04818181818181819,0.79600453,0.79600453,0.7960045337677002,0.79600453,1.0,1.0,0.0,0.0,0.8,0.7,0.0,0.831043364178769,-0.1875,-0.1875,0.375,0.375,1.0,0.831043364178769,-0.1875,-0.1875,0.375,0.375,0.0,0.17647058823529413,0.22169811320754718,0.5,0.3076923076923077,1.625,0.0,5.0,4.208415356100064,0.09090909090909091,0.03,-0.06090909090909091,0.18181818181818182,0.23,0.04818181818181819,0.0,0.0,0.0
76,3.5,66,6823,9,1169,1,78,0.009673164297229957,0.007698887938408896,0.01282051282051282,0.0,0.08840723249814153,0.08840723249814153,0.044203616249070765,0.0,0.500603874240238,0.500603874240238,0.500603874240238,0.665350203564202,0.06096580638570964,5,20,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.0,-2.538133687250669,0.0025622874970912834,0.0,0.02,0.01,0.02,0.0,0.017660272620737976,0.008830136310368988,0.017660272620737976,1.0,0.0,-0.2942028985507246,0.5549064522823055,0.676455901708592,0.0,0.41590166472470075,0.2879337394122202,0.11538461538461539,0.3076923076923077,0.0,0.0,0.10644460535843592,0.10644460535843592,0.2,0.1614771904417089,-0.0385228095582911,0.8755058,0.64750683,0.7773097317952377,0.7920152,0.8717948717948718,0.3333333333333333,0.0,0.0,0.8,0.7,0.0,0.41590166472470075,0.05202582140082141,0.05202582140082141,0.3082794982794983,0.3082794982794983,0.32051282051282054,0.5520261095415614,0.0,0.0,0.0,0.0,2.038961038961039,0.12121212121212122,0.18217792759783086,0.5555555555555556,0.01710863986313088,32.47222222222222,0.0,4.0,3.5385190334830625,0.0,0.10644460535843592,0.10644460535843592,0.2,0.1614771904417089,-0.0385228095582911,0.0,0.0,1.0012748818220701e-06
77,4.0,58,2423,9,391,1,12,0.023937267849773007,0.023017902813299233,0.08333333333333333,0.0,0.13969696969696968,0.13969696969696968,0.06984848484848484,0.0,0.46654545454545454,0.46654545454545454,0.46654545454545454,0.8214354901201085,0.026235644043434328,6,20,0.3,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.45,0.225,0.45,0.0,-1.425289616446794,0.02998048326436401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.34941176470588237,0.8597093711219166,0.8625814998229984,0.6474152414475445,0.7567160076518654,0.8625814998229984,0.08333333333333333,0.75,0.0,0.2,0.1267605633802817,-0.07323943661971832,0.3,0.20422535211267606,-0.09577464788732393,0.87336695,0.7036891,0.817672202984492,0.8656399,0.5,0.75,0.0,0.0,0.8,0.7,0.0,0.7567160076518654,0.14770622895622895,0.14770622895622895,0.41357323232323234,0.41357323232323234,0.08333333333333333,0.7729186414439186,0.26666666666666666,0.26666666666666666,0.45,0.45,-1.0909090909090908,0.1206896551724138,0.14692529921584813,0.6666666666666666,0.05115089514066496,13.033333333333333,0.0,16.0,12.771685870619068,0.2,0.1267605633802817,-0.07323943661971832,0.3,0.20422535211267606,-0.09577464788732393,0.0,0.0,1.010847359516002e-06
78,3.0,72,248,13,39,1,1,0.2903225806451613,0.3333333333333333,1.0,0.0,-0.25,-0.25,-0.125,0.0,0.5,0.5,0.5,0.8266666666666667,0.03494623655913978,8,19,0.42105263157894735,0.0,0.0,0.0,-0.25,-0.125,-0.25,0.5,0.25,0.5,0.0,-1.423245873936808,0.02913806582376977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09615384615384616,0.9030300770451453,0.9030300770451453,0.9030300770451453,0.9030300770451453,0.9030300770451453,1.0,1.0,1.0,0.11764705882352941,0.03773584905660377,-0.07991120976692564,0.23529411764705882,0.2830188679245283,0.047724750277469474,0.9012542,0.9012542,0.901254177093506,0.9012542,1.0,1.0,1.0,0.0,0.8,0.7,0.0,0.9030300770451453,-0.25,-0.25,0.5,0.5,1.0,0.9030300770451453,-0.25,-0.25,0.0,0.0,0.0,0.16666666666666666,0.20161290322580644,0.6153846153846154,0.48717948717948717,1.2631578947368423,0.0,2.0,1.5443174886597977,0.11764705882352941,0.03773584905660377,-0.07991120976692564,0.23529411764705882,0.2830188679245283,0.047724750277469474,1.0,1.0,0.0
79,4.5,30,15363,6,2820,1,77,0.0019527436047646943,0.002127659574468085,0.012987012987012988,0.0,0.1741363295497154,0.1741363295497154,0.0870681647748577,0.0,0.4567486319454823,0.4567486319454823,0.4567486319454823,0.7942613416052733,0.03453752522293824,2,20,0.1,0.0,0.0,0.0,-0.30000000000000004,-0.15000000000000002,-0.30000000000000004,0.2,0.1,0.2,0.011977986403366786,-1.9216161842344557,0.010948320631886747,0.0,0.045,0.0225,0.045,0.0,0.04278922390962741,0.021394611954813705,0.04278922390962741,0.01618646811265782,0.0036584511973113006,0.0036584511973113006,0.6641158370154809,0.7505750510413604,0.2490158378951538,0.5775034889656014,0.5338922472958908,0.3116883116883117,0.2727272727272727,0.0,0.16666666666666666,0.09161540951764326,-0.0750512571490234,0.0,0.18387827775979282,0.18387827775979282,0.8043729,0.67516387,0.7276501160163384,0.73702264,0.974025974025974,0.3506493506493506,0.0,0.6192579536788422,0.7505750510413604,0.531762692969611,0.0,0.5775034889656014,0.1289784121602303,0.1289784121602303,0.4346466433398251,0.4346466433398251,0.06493506493506493,0.6192579536788422,-0.29999999999999993,-0.29999999999999993,0.0,0.0,1.105263157894737,0.13333333333333333,0.16787085855627157,0.3333333333333333,0.0070921985815602835,47.0,37.0,37.0,33.81936243189816,0.16666666666666666,0.09161540951764326,-0.0750512571490234,0.0,0.18387827775979282,0.18387827775979282,0.0,0.0,1.5196024517092758e-07
80,4.0,69,5124,14,875,1,26,0.013466042154566744,0.016,0.038461538461538464,0.0,-0.036927952999381584,-0.036927952999381584,-0.018463976499690792,0.0,0.37152133580705016,0.37152133580705016,0.37152133580705016,1.1889055472263867,-0.029935851746258013,7,20,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.018848167539267015,-1.1670900149408907,0.05772727907167358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1225130890052356,0.06219426974143955,-0.132301241735204,0.871480335545315,0.8764588404691668,0.497490692862578,0.7503331647531434,0.8764588404691668,0.038461538461538464,0.9615384615384616,0.0,0.14285714285714285,0.10052356020942409,-0.04233358264771876,0.2857142857142857,0.16020942408376965,-0.12550486163051605,0.85384303,0.6288084,0.7880867880124313,0.83974636,0.7307692307692307,0.8846153846153846,0.0,0.7951908388486182,0.8701495306356875,0.6996405034960179,0.0,0.7503331647531434,-0.01445100038850039,-0.01445100038850039,0.3324567793317794,0.3324567793317794,0.038461538461538464,0.7938093092328297,0.0,0.0,0.3333333333333333,0.3333333333333333,-3.16,0.18840579710144928,0.15846994535519127,0.5,0.022857142857142857,21.875,18.0,65.0,55.12955151344827,0.14285714285714285,0.10052356020942409,-0.04233358264771876,0.2857142857142857,0.16020942408376965,-0.12550486163051605,0.0,0.0,5.774812000769281e-07
81,3.0,55,3267,9,530,1,20,0.016835016835016835,0.016981132075471698,0.05,0.1,0.0584837962962963,-0.04151620370370371,0.07924189814814815,0.4,0.5160201719576721,0.11602017195767211,0.9160201719576722,0.9920668058455115,0.001163146617692068,5,20,0.25,0.0,0.0,0.0,-0.08,0.010000000000000002,-0.18,0.6599999999999999,0.53,0.2599999999999999,0.006611570247933884,-1.4393326938302626,0.031420722177623026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09256198347107437,0.2259933774834437,0.03657435279951836,0.8612090121796393,0.8406156521078432,0.6920484202571121,0.7757003499418402,0.7384937506064136,0.75,0.4,0.0,0.09090909090909091,0.09256198347107437,0.0016528925619834628,0.2727272727272727,0.2545454545454545,-0.018181818181818188,0.88883686,0.75998217,0.8187668681144714,0.7619464,0.75,0.65,0.0,0.8089465066913493,0.8406156521078432,0.7957701815920156,0.0,0.7757003499418402,0.033351851851851855,-0.06664814814814815,0.4416957671957671,0.3416957671957671,0.75,0.7870070532786915,-0.07999999999999999,-0.18,0.6599999999999999,0.2599999999999999,0.0,0.14545454545454545,0.14661769207223752,0.5555555555555556,0.03773584905660377,14.722222222222223,4.0,22.0,19.00953691746193,0.09090909090909091,0.09256198347107437,0.0016528925619834628,0.2727272727272727,0.2545454545454545,-0.018181818181818188,0.0,0.0,6.086415833910935e-07
82,3.5,60,569,8,99,1,4,0.1054481546572935,0.08080808080808081,0.25,0.0,0.11331168831168831,0.11331168831168831,0.056655844155844154,0.0,0.5134199134199134,0.5134199134199134,0.5134199134199134,0.7062056737588652,0.04853544229642648,8,20,0.4,0.0,0.0,0.0,0.1645021645021645,0.08225108225108226,0.1645021645021645,0.37532467532467534,0.18766233766233767,0.37532467532467534,0.008620689655172414,-1.286306738843275,0.04176167992261502,0.0,0.017857142857142856,0.008928571428571428,0.017857142857142856,0.0,0.014959395773677766,0.007479697886838883,0.014959395773677766,0.08620689655172414,-0.8434782608695652,-0.11014492753623188,0.7749492374519028,0.7961297817990745,0.4679405350745521,0.649297712665178,0.7961297817990745,0.25,1.0,0.0,0.1,0.09482758620689655,-0.005172413793103459,0.5,0.19827586206896552,-0.3017241379310345,0.87853247,0.74934745,0.8169289231300354,0.87853247,0.25,1.0,0.0,0.7961297817990745,0.7961297817990745,0.7961297817990745,0.0,0.649297712665178,0.08771645021645022,0.08771645021645022,0.5824675324675325,0.5824675324675325,0.25,0.7097501051953866,0.1645021645021645,0.1645021645021645,0.37532467532467534,0.37532467532467534,-1.3333333333333333,0.11666666666666667,0.16520210896309315,1.0,0.20202020202020202,4.95,1.0,6.0,4.844354871023342,0.1,0.09482758620689655,-0.005172413793103459,0.5,0.19827586206896552,-0.3017241379310345,0.0,0.0,7.935827794827122e-06
83,3.0,66,819,14,134,1,1,0.08058608058608059,0.1044776119402985,1.0,0.0,0.1253246753246753,0.1253246753246753,0.06266233766233766,0.0,0.47510822510822504,0.47510822510822504,0.47510822510822504,1.0486555697823303,-0.008436008436008446,7,20,0.35,0.0,0.0,0.0,0.1253246753246753,0.06266233766233766,0.1253246753246753,0.47510822510822504,0.23755411255411252,0.47510822510822504,0.03164556962025317,-0.9682081655761486,0.0946637639776812,0.0,-0.0035714285714285713,-0.0017857142857142857,-0.0035714285714285713,0.0,-0.003404394509620759,-0.0017021972548103795,-0.003404394509620759,0.5189873417721519,0.34267515923566877,0.030348445110528286,0.7761384267847978,0.7761384267847978,0.7761384267847978,0.7761384267847978,0.7761384267847978,1.0,1.0,0.0,0.0,0.0949367088607595,0.0949367088607595,0.125,0.27848101265822783,0.15348101265822783,0.7059083,0.7059083,0.7059082984924316,0.7059083,1.0,1.0,0.0,0.7761384267847978,0.7761384267847978,0.7761384267847978,0.0,0.7761384267847978,0.1253246753246753,0.1253246753246753,0.47510822510822504,0.47510822510822504,1.0,0.7761384267847978,0.1253246753246753,0.1253246753246753,0.47510822510822504,0.47510822510822504,0.0,0.18181818181818182,0.17338217338217338,0.5,0.14925373134328357,3.35,5.0,17.0,14.956874708473629,0.0,0.0949367088607595,0.0949367088607595,0.125,0.27848101265822783,0.15348101265822783,0.0,0.0,0.0
84,3.5,66,3871,9,620,1,24,0.017049857917850686,0.014516129032258065,0.041666666666666664,0.5,0.11951595413133873,-0.38048404586866125,0.3097579770656694,1.0,0.42869689071612144,-0.5713031092838785,1.4286968907161215,0.7115435113702012,0.042996485130300674,6,20,0.3,0.0,0.0,0.0,0.05555555555555555,0.2777777777777778,-0.4444444444444444,0.3888888888888889,0.6944444444444444,-0.6111111111111112,0.001422475106685633,-1.341805346699918,0.03901271741746152,0.08333333333333333,0.008333333333333333,0.04583333333333333,-0.075,0.0712685578548164,0.007119076088455028,0.03919381697163571,-0.06414948176636137,0.2901849217638691,-0.42165242165242167,0.03739316239316239,0.8472791294727416,0.8592946002448963,0.5246889790535572,0.7490153001291785,0.8246866709706806,0.20833333333333334,0.25,0.0,0.1111111111111111,0.112375533428165,0.0012644223170538982,0.2222222222222222,0.21052631578947367,-0.011695906432748537,0.8962456,0.69704896,0.8260287294785181,0.8835422,1.0,0.9583333333333334,0.0,0.7948405660665662,0.7948405660665662,0.7948405660665662,0.0,0.7490153001291785,0.11201312576312578,-0.3879868742368742,0.3358050976800977,-0.1641949023199023,0.375,0.777399728799119,0.05555555555555557,-0.4444444444444444,0.3888888888888889,-0.6111111111111112,-1.173913043478261,0.10606060606060606,0.14905709119090674,0.6666666666666666,0.03225806451612903,20.666666666666668,1.0,32.0,27.425940344475446,0.1111111111111111,0.112375533428165,0.0012644223170538982,0.2222222222222222,0.21052631578947367,-0.011695906432748537,0.0,0.0,5.925086398363183e-07
85,3.5,50,2131,11,379,1,21,0.02346316283435007,0.029023746701846966,0.047619047619047616,0.0,-0.008482142857142858,-0.008482142857142858,-0.004241071428571429,0.0,0.2848214285714286,0.2848214285714286,0.2848214285714286,1.1456989247311828,-0.025434068512435487,6,20,0.3,0.0,0.0,0.0,-0.037500000000000006,-0.018750000000000003,-0.037500000000000006,0.37083333333333335,0.18541666666666667,0.37083333333333335,0.019522776572668113,-1.3019730893720554,0.0427648699467097,0.0,-0.02,-0.01,-0.02,0.0,-0.016903344931422128,-0.008451672465711064,-0.016903344931422128,0.0824295010845987,-0.15507246376811593,-0.15595463137996218,0.7704133379645134,0.7807356400894617,0.3555960825639532,0.6369388923807454,0.7807356400894617,0.047619047619047616,1.0,0.0,0.0,0.07592190889370933,0.07592190889370933,0.4166666666666667,0.19956616052060738,-0.2171005061460593,0.8504626,0.50780493,0.7852245909827096,0.822482,0.4285714285714285,1.0,0.0,0.0,0.8,0.7,0.0,0.6369388923807454,-0.01408163265306123,-0.01408163265306123,0.20450680272108843,0.20450680272108843,0.047619047619047616,0.6926099070930992,-0.0375,-0.0375,0.37083333333333335,0.37083333333333335,-2.7,0.2,0.17456593148756452,0.5454545454545454,0.052770448548812667,10.336363636363636,9.0,23.0,19.71460504543317,0.0,0.07592190889370933,0.07592190889370933,0.4166666666666667,0.19956616052060738,-0.2171005061460593,0.0,0.0,2.7428208263747708e-06
